Source,BGC,SS_NoSpace,Edatopic,Special,Codes,New Zone,New SS,NewBGCSS,Action,Based on:,Date_Updated
BECv10,ESSFmv2,ESSFmv2/01,C3,NA,NA,,,,,,
BECv10,ESSFmv2,ESSFmv2/01,C4,NA,NA,,,,,,
BECv10,ESSFmv2,ESSFmv2/02,B2,NA,NA,,,,,,
BECv10,ESSFmv2,ESSFmv2/02,B3,NA,NA,,,,,,
BECv10,ESSFmv2,ESSFmv2/02,C2,NA,NA,,,,,,
BECv10,ESSFmv2,ESSFmv2/02,C3,NA,NA,,,,,,
BECv10,ESSFmv2,ESSFmv2/03,A3,Cool aspects/cold air,CA,,,,,,
BECv10,ESSFmv2,ESSFmv2/03,A4,Cool aspects/cold air,CA,,,,,,
BECv10,ESSFmv2,ESSFmv2/03,A5,Cool aspects/cold air,CA,,,,,,
BECv10,ESSFmv2,ESSFmv2/03,A6,Cool aspects/cold air,CA,,,,,,
BECv10,ESSFmv2,ESSFmv2/03,B3,Cool aspects/cold air,CA,,,,,,
BECv10,ESSFmv2,ESSFmv2/03,B4,Cool aspects/cold air,CA,,,,,,
BECv10,ESSFmv2,ESSFmv2/03,B5,Cool aspects/cold air,CA,,,,,,
BECv10,ESSFmv2,ESSFmv2/04,C4,NA,NA,,,,,,
BECv10,ESSFmv2,ESSFmv2/04,C5,NA,NA,,,,,,
BECv10,ESSFmv2,ESSFmv2/04,D4,NA,NA,,,,,,
BECv10,ESSFmv2,ESSFmv2/04,D5,NA,NA,,,,,,
BECv10,ESSFmv2,ESSFmv2/05,D5,NA,NA,,,,,,
BECv10,ESSFmv2,ESSFmv2/05,E5,NA,NA,,,,,,
BECv10,ESSFmv2,ESSFmv2/06,C5,NA,NA,,,,,,
BECv10,ESSFmv2,ESSFmv2/06,C6,NA,NA,,,,,,
BECv10,ESSFmv2,ESSFmv2/06,D5,NA,NA,,,,,,
BECv10,ESSFmv2,ESSFmv2/06,D6,NA,NA,,,,,,
BECv10,ESSFmv3,ESSFmv3/01,B3,NA,NA,,,,,,
BECv10,ESSFmv3,ESSFmv3/01,B4,NA,NA,,,,,,
BECv10,ESSFmv3,ESSFmv3/01,C3,NA,NA,,,,,,
BECv10,ESSFmv3,ESSFmv3/01,C4,NA,NA,,,,,,
BECv10,ESSFmv3,ESSFmv3/01,D3,NA,NA,,,,,,
BECv10,ESSFmv3,ESSFmv3/01,D4,NA,NA,,,,,,
BECv10,ESSFmv3,ESSFmv3/02,A2,NA,NA,,,,,,
BECv10,ESSFmv3,ESSFmv3/02,A3,NA,NA,,,,,,
BECv10,ESSFmv3,ESSFmv3/02,B2,NA,NA,,,,,,
BECv10,ESSFmv3,ESSFmv3/02,B3,NA,NA,,,,,,
BECv10,ESSFmv3,ESSFmv3/03,A3,NA,NA,,,,,,
BECv10,ESSFmv3,ESSFmv3/03,A4,NA,NA,,,,,,
BECv10,ESSFmv3,ESSFmv3/03,A5,NA,NA,,,,,,
BECv10,ESSFmv3,ESSFmv3/03,B3,NA,NA,,,,,,
BECv10,ESSFmv3,ESSFmv3/03,B4,NA,NA,,,,,,
BECv10,ESSFmv3,ESSFmv3/03,B5,NA,NA,,,,,,
BECv10,ESSFmv3,ESSFmv3/04,C4,NA,NA,,,,,,
BECv10,ESSFmv3,ESSFmv3/04,C5,NA,NA,,,,,,
BECv10,ESSFmv3,ESSFmv3/04,D4,NA,NA,,,,,,
BECv10,ESSFmv3,ESSFmv3/04,D5,NA,NA,,,,,,
BECv10,ESSFmv3,ESSFmv3/05,C5,NA,NA,,,,,,
BECv10,ESSFmv3,ESSFmv3/05,D5,NA,NA,,,,,,
BECv10,ESSFmv3,ESSFmv3/06,C5,NA,NA,,,,,,
BECv10,ESSFmv3,ESSFmv3/06,C6,NA,NA,,,,,,
BECv10,ESSFmv3,ESSFmv3/06,D5,NA,NA,,,,,,
BECv10,ESSFmv3,ESSFmv3/06,D6,NA,NA,,,,,,
BECv10,ESSFmv3,ESSFmv3/07,C6,NA,NA,,,,,,
BECv10,ESSFmv3,ESSFmv3/07,D6,NA,NA,,,,,,
BECv10,ESSFmv3,ESSFmv3/08,B2,NA,NA,,,,,,
BECv10,ESSFmv3,ESSFmv3/08,B3,NA,NA,,,,,,
BECv10,ESSFmv3,ESSFmv3/08,C2,NA,NA,,,,,,
BECv10,ESSFmv3,ESSFmv3/08,C3,NA,NA,,,,,,
BECv10,ESSFmv4,ESSFmv4/01,B4,NA,NA,,,,,,
BECv10,ESSFmv4,ESSFmv4/01,C3,NA,NA,,,,,,
BECv10,ESSFmv4,ESSFmv4/01,C4,NA,NA,,,,,,
BECv10,ESSFmv4,ESSFmv4/01,D3,NA,NA,,,,,,
BECv10,ESSFmv4,ESSFmv4/01,D4,NA,NA,,,,,,
BECv10,ESSFmv4,ESSFmv4/02,B2,NA,NA,,,,,,
BECv10,ESSFmv4,ESSFmv4/02,B3,NA,NA,,,,,,
BECv10,ESSFmv4,ESSFmv4/03,A3,Cool aspects/cold air,CA,,,,,,
BECv10,ESSFmv4,ESSFmv4/03,A4,Cool aspects/cold air,CA,,,,,,
BECv10,ESSFmv4,ESSFmv4/03,A5,Cool aspects/cold air,CA,,,,,,
BECv10,ESSFmv4,ESSFmv4/03,A6,Cool aspects/cold air,CA,,,,,,
BECv10,ESSFmv4,ESSFmv4/03,B3,Cool aspects/cold air,CA,,,,,,
BECv10,ESSFmv4,ESSFmv4/03,B4,Cool aspects/cold air,CA,,,,,,
BECv10,ESSFmv4,ESSFmv4/03,B5,Cool aspects/cold air,CA,,,,,,
BECv10,ESSFmv4,ESSFmv4/03,B6,Cool aspects/cold air,CA,,,,,,
BECv10,ESSFmv4,ESSFmv4/04,C5,NA,NA,,,,,,
BECv10,ESSFmv4,ESSFmv4/04,D5,NA,NA,,,,,,
BECv10,ESSFmv4,ESSFmv4/04,E5,NA,NA,,,,,,
BECv10,ESSFmv4,ESSFmv4/05,B6,NA,NA,,,,,,
BECv10,ESSFmv4,ESSFmv4/05,C6,NA,NA,,,,,,
BECv10,ESSFmv4,ESSFmv4/05,D6,NA,NA,,,,,,
BECv10,ESSFmvp,ESSFmvp/00,A0,NA,NA,,,,,,
BECv10,ESSFmvp,ESSFmvp/00,A1,NA,NA,,,,,,
BECv10,ESSFmvp,ESSFmvp/00,A2,NA,NA,,,,,,
BECv10,ESSFmvp,ESSFmvp/00,A3,NA,NA,,,,,,
BECv10,ESSFmvp,ESSFmvp/00,A4,NA,NA,,,,,,
BECv10,ESSFmvp,ESSFmvp/00,A5,NA,NA,,,,,,
BECv10,ESSFmvp,ESSFmvp/00,A6,NA,NA,,,,,,
BECv10,ESSFmvp,ESSFmvp/00,A7,NA,NA,,,,,,
BECv10,ESSFmvp,ESSFmvp/00,B0,NA,NA,,,,,,
BECv10,ESSFmvp,ESSFmvp/00,B1,NA,NA,,,,,,
BECv10,ESSFmvp,ESSFmvp/00,B2,NA,NA,,,,,,
BECv10,ESSFmvp,ESSFmvp/00,B3,NA,NA,,,,,,
BECv10,ESSFmvp,ESSFmvp/00,B4,NA,NA,,,,,,
BECv10,ESSFmvp,ESSFmvp/00,B5,NA,NA,,,,,,
BECv10,ESSFmvp,ESSFmvp/00,B6,NA,NA,,,,,,
BECv10,ESSFmvp,ESSFmvp/00,B7,NA,NA,,,,,,
BECv10,ESSFmvp,ESSFmvp/00,C0,NA,NA,,,,,,
BECv10,ESSFmvp,ESSFmvp/00,C1,NA,NA,,,,,,
BECv10,ESSFmvp,ESSFmvp/00,C2,NA,NA,,,,,,
BECv10,ESSFmvp,ESSFmvp/00,C3,NA,NA,,,,,,
BECv10,ESSFmvp,ESSFmvp/00,C4,NA,NA,,,,,,
BECv10,ESSFmvp,ESSFmvp/00,C5,NA,NA,,,,,,
BECv10,ESSFmvp,ESSFmvp/00,C6,NA,NA,,,,,,
BECv10,ESSFmvp,ESSFmvp/00,C7,NA,NA,,,,,,
BECv10,ESSFmvp,ESSFmvp/00,D0,NA,NA,,,,,,
BECv10,ESSFmvp,ESSFmvp/00,D1,NA,NA,,,,,,
BECv10,ESSFmvp,ESSFmvp/00,D2,NA,NA,,,,,,
BECv10,ESSFmvp,ESSFmvp/00,D3,NA,NA,,,,,,
BECv10,ESSFmvp,ESSFmvp/00,D4,NA,NA,,,,,,
BECv10,ESSFmvp,ESSFmvp/00,D5,NA,NA,,,,,,
BECv10,ESSFmvp,ESSFmvp/00,D6,NA,NA,,,,,,
BECv10,ESSFmvp,ESSFmvp/00,D7,NA,NA,,,,,,
BECv10,ESSFmvp,ESSFmvp/00,E0,NA,NA,,,,,,
BECv10,ESSFmvp,ESSFmvp/00,E1,NA,NA,,,,,,
BECv10,ESSFmvp,ESSFmvp/00,E2,NA,NA,,,,,,
BECv10,ESSFmvp,ESSFmvp/00,E3,NA,NA,,,,,,
BECv10,ESSFmvp,ESSFmvp/00,E4,NA,NA,,,,,,
BECv10,ESSFmvp,ESSFmvp/00,E5,NA,NA,,,,,,
BECv10,ESSFmvp,ESSFmvp/00,E6,NA,NA,,,,,,
BECv10,ESSFmvp,ESSFmvp/00,E7,NA,NA,,,,,,
BECv10,ESSFmw,ESSFmw/01,A3,NA,NA,,,,,,
BECv10,ESSFmw,ESSFmw/01,A4,NA,NA,,,,,,
BECv10,ESSFmw,ESSFmw/01,B3,NA,NA,,,,,,
BECv10,ESSFmw,ESSFmw/01,B4,NA,NA,,,,,,
BECv10,ESSFmw,ESSFmw/01,C3,NA,NA,,,,,,
BECv10,ESSFmw,ESSFmw/01,C4,NA,NA,,,,,,
BECv10,ESSFmw,ESSFmw/01,D3,NA,NA,,,,,,
BECv10,ESSFmw,ESSFmw/01,D4,NA,NA,,,,,,
BECv10,ESSFmw,ESSFmw/02,A0,NA,NA,,,,,,
BECv10,ESSFmw,ESSFmw/02,A1,NA,NA,,,,,,
BECv10,ESSFmw,ESSFmw/02,B0,NA,NA,,,,,,
BECv10,ESSFmw,ESSFmw/02,B1,NA,NA,,,,,,
BECv10,ESSFmw,ESSFmw/02,C0,NA,NA,,,,,,
BECv10,ESSFmw,ESSFmw/02,C1,NA,NA,,,,,,
BECv10,ESSFmw,ESSFmw/02,D0,NA,NA,,,,,,
BECv10,ESSFmw,ESSFmw/02,D1,NA,NA,,,,,,
BECv10,ESSFmw,ESSFmw/03,A1,NA,NA,,,,,,
BECv10,ESSFmw,ESSFmw/03,A2,NA,NA,,,,,,
BECv10,ESSFmw,ESSFmw/03,A3,NA,NA,,,,,,
BECv10,ESSFmw,ESSFmw/03,B1,NA,NA,,,,,,
BECv10,ESSFmw,ESSFmw/03,B2,NA,NA,,,,,,
BECv10,ESSFmw,ESSFmw/03,B3,NA,NA,,,,,,
BECv10,ESSFmw,ESSFmw/03,C1,NA,NA,,,,,,
BECv10,ESSFmw,ESSFmw/03,C2,NA,NA,,,,,,
BECv10,ESSFmw,ESSFmw/03,C3,NA,NA,,,,,,
BECv10,ESSFmw,ESSFmw/03,D1,NA,NA,,,,,,
BECv10,ESSFmw,ESSFmw/03,D2,NA,NA,,,,,,
BECv10,ESSFmw,ESSFmw/03,D3,NA,NA,,,,,,
BECv10,ESSFmw,ESSFmw/04,A2,NA,NA,,,,,,
BECv10,ESSFmw,ESSFmw/04,A3,NA,NA,,,,,,
BECv10,ESSFmw,ESSFmw/04,A4,NA,NA,,,,,,
BECv10,ESSFmw,ESSFmw/04,B2,NA,NA,,,,,,
BECv10,ESSFmw,ESSFmw/04,B3,NA,NA,,,,,,
BECv10,ESSFmw,ESSFmw/04,B4,NA,NA,,,,,,
BECv10,ESSFmw,ESSFmw/04,C2,NA,NA,,,,,,
BECv10,ESSFmw,ESSFmw/04,C3,NA,NA,,,,,,
BECv10,ESSFmw,ESSFmw/04,C4,NA,NA,,,,,,
BECv10,ESSFmw,ESSFmw/05,A4,NA,NA,,,,,,
BECv10,ESSFmw,ESSFmw/05,A5,NA,NA,,,,,,
BECv10,ESSFmw,ESSFmw/05,B4,NA,NA,,,,,,
BECv10,ESSFmw,ESSFmw/05,B5,NA,NA,,,,,,
BECv10,ESSFmw,ESSFmw/05,C4,NA,NA,,,,,,
BECv10,ESSFmw,ESSFmw/05,C5,NA,NA,,,,,,
BECv10,ESSFmw,ESSFmw/06,C4,NA,NA,,,,,,
BECv10,ESSFmw,ESSFmw/06,C5,NA,NA,,,,,,
BECv10,ESSFmw,ESSFmw/06,C6,NA,NA,,,,,,
BECv10,ESSFmw,ESSFmw/06,D4,NA,NA,,,,,,
BECv10,ESSFmw,ESSFmw/06,D5,NA,NA,,,,,,
BECv10,ESSFmw,ESSFmw/06,D6,NA,NA,,,,,,
BECv10,ESSFmw,ESSFmw/06,E4,NA,NA,,,,,,
BECv10,ESSFmw,ESSFmw/06,E5,NA,NA,,,,,,
BECv10,ESSFmw,ESSFmw/06,E6,NA,NA,,,,,,
BECv10,ESSFmw,ESSFmw/07,D5,NA,NA,,,,,,
BECv10,ESSFmw,ESSFmw/07,D6,NA,NA,,,,,,
BECv10,ESSFmw,ESSFmw/07,D7,NA,NA,,,,,,
BECv10,ESSFmw,ESSFmw/07,E5,NA,NA,,,,,,
BECv10,ESSFmw,ESSFmw/07,E6,NA,NA,,,,,,
BECv10,ESSFmw,ESSFmw/07,E7,NA,NA,,,,,,
BECv10,ESSFmw,ESSFmw/08,C6,NA,NA,,,,,,
BECv10,ESSFmw,ESSFmw/08,C7,NA,NA,,,,,,
BECv10,ESSFmw,ESSFmw/08,D6,NA,NA,,,,,,
BECv10,ESSFmw,ESSFmw/08,D7,NA,NA,,,,,,
BECv10,ESSFmw,ESSFmw/08,E6,NA,NA,,,,,,
BECv10,ESSFmw,ESSFmw/08,E7,NA,NA,,,,,,
USA_2019,ESSFmw_WA,ESSFmw_WA/101,B3,NA,NA,ESSFmw_WA,101,ESSFmw_WA/101,,ESSF_1Nov2019.xlsx,2019-11-25
USA_2019,ESSFmw_WA,ESSFmw_WA/101,B4,NA,NA,ESSFmw_WA,101,ESSFmw_WA/101,,ESSF_1Nov2019.xlsx,2019-11-25
USA_2019,ESSFmw_WA,ESSFmw_WA/101,C3,NA,NA,ESSFmw_WA,101,ESSFmw_WA/101,,ESSF_1Nov2019.xlsx,2019-11-25
USA_2019,ESSFmw_WA,ESSFmw_WA/101,C4,NA,NA,ESSFmw_WA,101,ESSFmw_WA/101,,ESSF_1Nov2019.xlsx,2019-11-25
USA_2019,ESSFmw_WA,ESSFmw_WA/101,D3,NA,NA,ESSFmw_WA,101,ESSFmw_WA/101,,ESSF_1Nov2019.xlsx,2019-11-25
USA_2019,ESSFmw_WA,ESSFmw_WA/101,D4,NA,NA,ESSFmw_WA,101,ESSFmw_WA/101,,ESSF_1Nov2019.xlsx,2019-11-25
USA_2019,ESSFmw_WA,ESSFmw_WA/102,A1,NA,NA,ESSFmw_WA,102,ESSFmw_WA/102,,ESSF_1Nov2019.xlsx,2019-11-25
USA_2019,ESSFmw_WA,ESSFmw_WA/102,B1,NA,NA,ESSFmw_WA,102,ESSFmw_WA/102,,ESSF_1Nov2019.xlsx,2019-11-25
USA_2019,ESSFmw_WA,ESSFmw_WA/102,C1,NA,NA,ESSFmw_WA,102,ESSFmw_WA/102,,ESSF_1Nov2019.xlsx,2019-11-25
USA_2019,ESSFmw_WA,ESSFmw_WA/102,D1,NA,NA,ESSFmw_WA,102,ESSFmw_WA/102,,ESSF_1Nov2019.xlsx,2019-11-25
USA_2019,ESSFmw_WA,ESSFmw_WA/103,A2,NA,NA,ESSFmw_WA,103,ESSFmw_WA/103,,ESSF_1Nov2019.xlsx,2019-11-25
USA_2019,ESSFmw_WA,ESSFmw_WA/103,B2,NA,NA,ESSFmw_WA,103,ESSFmw_WA/103,,ESSF_1Nov2019.xlsx,2019-11-25
USA_2019,ESSFmw_WA,ESSFmw_WA/103,C2,NA,NA,ESSFmw_WA,103,ESSFmw_WA/103,,ESSF_1Nov2019.xlsx,2019-11-25
USA_2019,ESSFmw_WA,ESSFmw_WA/103,D2,NA,NA,ESSFmw_WA,103,ESSFmw_WA/103,,ESSF_1Nov2019.xlsx,2019-11-25
USA_2019,ESSFmw_WA,ESSFmw_WA/110,B5,NA,NA,ESSFmw_WA,110,ESSFmw_WA/110,,ESSF_1Nov2019.xlsx,2019-11-25
USA_2019,ESSFmw_WA,ESSFmw_WA/110,C5,NA,NA,ESSFmw_WA,110,ESSFmw_WA/110,,ESSF_1Nov2019.xlsx,2019-11-25
USA_2019,ESSFmw_WA,ESSFmw_WA/110,D5,NA,NA,ESSFmw_WA,110,ESSFmw_WA/110,,ESSF_1Nov2019.xlsx,2019-11-25
USA_2019,ESSFmw_WA,ESSFmw_WA/110,E5,NA,NA,ESSFmw_WA,110,ESSFmw_WA/110,,ESSF_1Nov2019.xlsx,2019-11-25
USA_2019,ESSFmw_WA,ESSFmw_WA/111,B6,NA,NA,ESSFmw_WA,111,ESSFmw_WA/111,,ESSF_1Nov2019.xlsx,2019-11-25
USA_2019,ESSFmw_WA,ESSFmw_WA/111,C6,NA,NA,ESSFmw_WA,111,ESSFmw_WA/111,,ESSF_1Nov2019.xlsx,2019-11-25
USA_2019,ESSFmw_WA,ESSFmw_WA/111,D6,NA,NA,ESSFmw_WA,111,ESSFmw_WA/111,,ESSF_1Nov2019.xlsx,2019-11-25
USA_2019,ESSFmw_WA,ESSFmw_WA/111,E6,NA,NA,ESSFmw_WA,111,ESSFmw_WA/111,,ESSF_1Nov2019.xlsx,2019-11-25
BECv10,ESSFmw1,ESSFmw1/01,A3,NA,NA,,,,,,
BECv10,ESSFmw1,ESSFmw1/01,A4,NA,NA,,,,,,
BECv10,ESSFmw1,ESSFmw1/01,B3,NA,NA,,,,,,
BECv10,ESSFmw1,ESSFmw1/01,B4,NA,NA,,,,,,
BECv10,ESSFmw1,ESSFmw1/01,C3,NA,NA,,,,,,
BECv10,ESSFmw1,ESSFmw1/01,C4,NA,NA,,,,,,
BECv10,ESSFmw1,ESSFmw1/01,D3,NA,NA,,,,,,
BECv10,ESSFmw1,ESSFmw1/01,D4,NA,NA,,,,,,
BECv10,ESSFmw1,ESSFmw1/02,A0,NA,NA,,,,,,
BECv10,ESSFmw1,ESSFmw1/02,A1,NA,NA,,,,,,
BECv10,ESSFmw1,ESSFmw1/02,B0,NA,NA,,,,,,
BECv10,ESSFmw1,ESSFmw1/02,B1,NA,NA,,,,,,
BECv10,ESSFmw1,ESSFmw1/02,C0,NA,NA,,,,,,
BECv10,ESSFmw1,ESSFmw1/02,C1,NA,NA,,,,,,
BECv10,ESSFmw1,ESSFmw1/02,D0,NA,NA,,,,,,
BECv10,ESSFmw1,ESSFmw1/02,D1,NA,NA,,,,,,
BECv10,ESSFmw1,ESSFmw1/03,A1,NA,NA,,,,,,
BECv10,ESSFmw1,ESSFmw1/03,A2,NA,NA,,,,,,
BECv10,ESSFmw1,ESSFmw1/03,A3,NA,NA,,,,,,
BECv10,ESSFmw1,ESSFmw1/03,B1,NA,NA,,,,,,
BECv10,ESSFmw1,ESSFmw1/03,B2,NA,NA,,,,,,
BECv10,ESSFmw1,ESSFmw1/03,B3,NA,NA,,,,,,
BECv10,ESSFmw1,ESSFmw1/03,C1,NA,NA,,,,,,
BECv10,ESSFmw1,ESSFmw1/03,C2,NA,NA,,,,,,
BECv10,ESSFmw1,ESSFmw1/03,C3,NA,NA,,,,,,
BECv10,ESSFmw1,ESSFmw1/03,D1,NA,NA,,,,,,
BECv10,ESSFmw1,ESSFmw1/03,D2,NA,NA,,,,,,
BECv10,ESSFmw1,ESSFmw1/03,D3,NA,NA,,,,,,
BECv10,ESSFmw1,ESSFmw1/04,A2,NA,NA,,,,,,
BECv10,ESSFmw1,ESSFmw1/04,A3,NA,NA,,,,,,
BECv10,ESSFmw1,ESSFmw1/04,A4,NA,NA,,,,,,
BECv10,ESSFmw1,ESSFmw1/04,B2,NA,NA,,,,,,
BECv10,ESSFmw1,ESSFmw1/04,B3,NA,NA,,,,,,
BECv10,ESSFmw1,ESSFmw1/04,B4,NA,NA,,,,,,
BECv10,ESSFmw1,ESSFmw1/04,C2,NA,NA,,,,,,
BECv10,ESSFmw1,ESSFmw1/04,C3,NA,NA,,,,,,
BECv10,ESSFmw1,ESSFmw1/04,C4,NA,NA,,,,,,
BECv10,ESSFmw1,ESSFmw1/05,A4,NA,NA,,,,,,
BECv10,ESSFmw1,ESSFmw1/05,A5,NA,NA,,,,,,
BECv10,ESSFmw1,ESSFmw1/05,B4,NA,NA,,,,,,
BECv10,ESSFmw1,ESSFmw1/05,B5,NA,NA,,,,,,
BECv10,ESSFmw1,ESSFmw1/05,C4,NA,NA,,,,,,
BECv10,ESSFmw1,ESSFmw1/05,C5,NA,NA,,,,,,
BECv10,ESSFmw1,ESSFmw1/06,C4,NA,NA,,,,,,
BECv10,ESSFmw1,ESSFmw1/06,C5,NA,NA,,,,,,
BECv10,ESSFmw1,ESSFmw1/06,C6,NA,NA,,,,,,
BECv10,ESSFmw1,ESSFmw1/06,D4,NA,NA,,,,,,
BECv10,ESSFmw1,ESSFmw1/06,D5,NA,NA,,,,,,
BECv10,ESSFmw1,ESSFmw1/06,D6,NA,NA,,,,,,
BECv10,ESSFmw1,ESSFmw1/06,E4,NA,NA,,,,,,
BECv10,ESSFmw1,ESSFmw1/06,E5,NA,NA,,,,,,
BECv10,ESSFmw1,ESSFmw1/06,E6,NA,NA,,,,,,
BECv10,ESSFmw1,ESSFmw1/07,D5,NA,NA,,,,,,
BECv10,ESSFmw1,ESSFmw1/07,D6,NA,NA,,,,,,
BECv10,ESSFmw1,ESSFmw1/07,D7,NA,NA,,,,,,
BECv10,ESSFmw1,ESSFmw1/07,E5,NA,NA,,,,,,
BECv10,ESSFmw1,ESSFmw1/07,E6,NA,NA,,,,,,
BECv10,ESSFmw1,ESSFmw1/07,E7,NA,NA,,,,,,
BECv10,ESSFmw1,ESSFmw1/08,C6,NA,NA,,,,,,
BECv10,ESSFmw1,ESSFmw1/08,C7,NA,NA,,,,,,
BECv10,ESSFmw1,ESSFmw1/08,D6,NA,NA,,,,,,
BECv10,ESSFmw1,ESSFmw1/08,D7,NA,NA,,,,,,
BECv10,ESSFmw1,ESSFmw1/08,E6,NA,NA,,,,,,
BECv10,ESSFmw1,ESSFmw1/08,E7,NA,NA,,,,,,
BECv10,ESSFmw2,ESSFmw2/01,A3,NA,NA,,,,,,
BECv10,ESSFmw2,ESSFmw2/01,A4,NA,NA,,,,,,
BECv10,ESSFmw2,ESSFmw2/01,B3,NA,NA,,,,,,
BECv10,ESSFmw2,ESSFmw2/01,B4,NA,NA,,,,,,
BECv10,ESSFmw2,ESSFmw2/01,C3,NA,NA,,,,,,
BECv10,ESSFmw2,ESSFmw2/01,C4,NA,NA,,,,,,
BECv10,ESSFmw2,ESSFmw2/01,D3,NA,NA,,,,,,
BECv10,ESSFmw2,ESSFmw2/01,D4,NA,NA,,,,,,
BECv10,ESSFmw2,ESSFmw2/02,A0,NA,NA,,,,,,
BECv10,ESSFmw2,ESSFmw2/02,A1,NA,NA,,,,,,
BECv10,ESSFmw2,ESSFmw2/02,B0,NA,NA,,,,,,
BECv10,ESSFmw2,ESSFmw2/02,B1,NA,NA,,,,,,
BECv10,ESSFmw2,ESSFmw2/02,C0,NA,NA,,,,,,
BECv10,ESSFmw2,ESSFmw2/02,C1,NA,NA,,,,,,
BECv10,ESSFmw2,ESSFmw2/02,D0,NA,NA,,,,,,
BECv10,ESSFmw2,ESSFmw2/02,D1,NA,NA,,,,,,
BECv10,ESSFmw2,ESSFmw2/03,A1,NA,NA,,,,,,
BECv10,ESSFmw2,ESSFmw2/03,A2,NA,NA,,,,,,
BECv10,ESSFmw2,ESSFmw2/03,A3,NA,NA,,,,,,
BECv10,ESSFmw2,ESSFmw2/03,B1,NA,NA,,,,,,
BECv10,ESSFmw2,ESSFmw2/03,B2,NA,NA,,,,,,
BECv10,ESSFmw2,ESSFmw2/03,B3,NA,NA,,,,,,
BECv10,ESSFmw2,ESSFmw2/03,C1,NA,NA,,,,,,
BECv10,ESSFmw2,ESSFmw2/03,C2,NA,NA,,,,,,
BECv10,ESSFmw2,ESSFmw2/03,C3,NA,NA,,,,,,
BECv10,ESSFmw2,ESSFmw2/03,D1,NA,NA,,,,,,
BECv10,ESSFmw2,ESSFmw2/03,D2,NA,NA,,,,,,
BECv10,ESSFmw2,ESSFmw2/03,D3,NA,NA,,,,,,
BECv10,ESSFmw2,ESSFmw2/04,A2,NA,NA,,,,,,
BECv10,ESSFmw2,ESSFmw2/04,A3,NA,NA,,,,,,
BECv10,ESSFmw2,ESSFmw2/04,A4,NA,NA,,,,,,
BECv10,ESSFmw2,ESSFmw2/04,B2,NA,NA,,,,,,
BECv10,ESSFmw2,ESSFmw2/04,B3,NA,NA,,,,,,
BECv10,ESSFmw2,ESSFmw2/04,B4,NA,NA,,,,,,
BECv10,ESSFmw2,ESSFmw2/04,C2,NA,NA,,,,,,
BECv10,ESSFmw2,ESSFmw2/04,C3,NA,NA,,,,,,
BECv10,ESSFmw2,ESSFmw2/04,C4,NA,NA,,,,,,
BECv10,ESSFmw2,ESSFmw2/05,A4,NA,NA,,,,,,
BECv10,ESSFmw2,ESSFmw2/05,A5,NA,NA,,,,,,
BECv10,ESSFmw2,ESSFmw2/05,B4,NA,NA,,,,,,
BECv10,ESSFmw2,ESSFmw2/05,B5,NA,NA,,,,,,
BECv10,ESSFmw2,ESSFmw2/05,C4,NA,NA,,,,,,
BECv10,ESSFmw2,ESSFmw2/05,C5,NA,NA,,,,,,
BECv10,ESSFmw2,ESSFmw2/06,C4,NA,NA,,,,,,
BECv10,ESSFmw2,ESSFmw2/06,C5,NA,NA,,,,,,
BECv10,ESSFmw2,ESSFmw2/06,C6,NA,NA,,,,,,
BECv10,ESSFmw2,ESSFmw2/06,D4,NA,NA,,,,,,
BECv10,ESSFmw2,ESSFmw2/06,D5,NA,NA,,,,,,
BECv10,ESSFmw2,ESSFmw2/06,D6,NA,NA,,,,,,
BECv10,ESSFmw2,ESSFmw2/06,E4,NA,NA,,,,,,
BECv10,ESSFmw2,ESSFmw2/06,E5,NA,NA,,,,,,
BECv10,ESSFmw2,ESSFmw2/06,E6,NA,NA,,,,,,
BECv10,ESSFmw2,ESSFmw2/07,D5,NA,NA,,,,,,
BECv10,ESSFmw2,ESSFmw2/07,D6,NA,NA,,,,,,
BECv10,ESSFmw2,ESSFmw2/07,D7,NA,NA,,,,,,
BECv10,ESSFmw2,ESSFmw2/07,E5,NA,NA,,,,,,
BECv10,ESSFmw2,ESSFmw2/07,E6,NA,NA,,,,,,
BECv10,ESSFmw2,ESSFmw2/07,E7,NA,NA,,,,,,
BECv10,ESSFmw2,ESSFmw2/08,C6,NA,NA,,,,,,
BECv10,ESSFmw2,ESSFmw2/08,C7,NA,NA,,,,,,
BECv10,ESSFmw2,ESSFmw2/08,D6,NA,NA,,,,,,
BECv10,ESSFmw2,ESSFmw2/08,D7,NA,NA,,,,,,
BECv10,ESSFmw2,ESSFmw2/08,E6,NA,NA,,,,,,
BECv10,ESSFmw2,ESSFmw2/08,E7,NA,NA,,,,,,
BECv10,ESSFmwp,ESSFmwp/00,A0,NA,NA,,,,,,
BECv10,ESSFmwp,ESSFmwp/00,A1,NA,NA,,,,,,
BECv10,ESSFmwp,ESSFmwp/00,A2,NA,NA,,,,,,
BECv10,ESSFmwp,ESSFmwp/00,A3,NA,NA,,,,,,
BECv10,ESSFmwp,ESSFmwp/00,A4,NA,NA,,,,,,
BECv10,ESSFmwp,ESSFmwp/00,A5,NA,NA,,,,,,
BECv10,ESSFmwp,ESSFmwp/00,A6,NA,NA,,,,,,
BECv10,ESSFmwp,ESSFmwp/00,A7,NA,NA,,,,,,
BECv10,ESSFmwp,ESSFmwp/00,B0,NA,NA,,,,,,
