Source,BGC,SS_NoSpace,Edatopic
USA_2020,BGxx_WY,BGxx_WY/110,D5
USA_2020,BGxx_WY,BGxx_WY/110,C5
USA_2020,BGxx_WY,BGxx_WY/110,B5
USA_2020,BGxx_WY,BGxx_WY/111,E6
USA_2020,BGxx_WY,BGxx_WY/111,D6
USA_2020,BGxx_WY,BGxx_WY/111,C6
USA_2020,BGxx_WY,BGxx_WY/111,B6
USA_2020,BGxx_WY,BGxx_WY/Gg1,D2
USA_2020,BGxx_WY,BGxx_WY/Gg1,D1
USA_2020,BGxx_WY,BGxx_WY/Gg1,C2
USA_2020,BGxx_WY,BGxx_WY/Gg1,C1
USA_2020,BGxx_WY,BGxx_WY/Gg1,B2
USA_2020,BGxx_WY,BGxx_WY/Gg1,B1
USA_2020,BGxx_WY,BGxx_WY/Gg1,A2
USA_2020,BGxx_WY,BGxx_WY/Gg1,A1
USA_2020,BGxx_WY,BGxx_WY/Gg2,D4
USA_2020,BGxx_WY,BGxx_WY/Gg2,D3
USA_2020,BGxx_WY,BGxx_WY/Gg2,C4
USA_2020,BGxx_WY,BGxx_WY/Gg2,C3
USA_2020,BGxx_WY,BGxx_WY/Gg2,B4
USA_2020,BGxx_WY,BGxx_WY/Gg2,B3
Add_2021,BGxx_WY,BGxx_WY/Ro,A0
Add_2021,BGxx_WY,BGxx_WY/Ro,B0
AB_2018,BSJPap,BSJPap/a,C2
AB_2018,BSJPap,BSJPap/a,B3
AB_2018,BSJPap,BSJPap/a,B2
AB_2018,BSJPap,BSJPap/a,B1
AB_2018,BSJPap,BSJPap/a,A3
AB_2018,BSJPap,BSJPap/a,A2
AB_2018,BSJPap,BSJPap/a,A1
AB_2018,BSJPap,BSJPap/b,D5
AB_2018,BSJPap,BSJPap/b,D4
AB_2018,BSJPap,BSJPap/b,D3
AB_2018,BSJPap,BSJPap/b,C5
AB_2018,BSJPap,BSJPap/b,C4
AB_2018,BSJPap,BSJPap/b,C3
AB_2018,BSJPap,BSJPap/b,B4
AB_2018,BSJPap,BSJPap/b,B3
AB_2018,BSJPap,BSJPap/c,C5
AB_2018,BSJPap,BSJPap/c,C4
AB_2018,BSJPap,BSJPap/c,B5
AB_2018,BSJPap,BSJPap/c,B4
AB_2018,BSJPap,BSJPap/c,B3
AB_2018,BSJPap,BSJPap/c,A5
AB_2018,BSJPap,BSJPap/c,A4
AB_2018,BSJPap,BSJPap/d,C6
AB_2018,BSJPap,BSJPap/d,C5
AB_2018,BSJPap,BSJPap/d,B6
AB_2018,BSJPap,BSJPap/d,B5
AB_2018,BSJPap,BSJPap/d,A6
AB_2018,BSJPap,BSJPap/d,A5
AB_2018,BSJPap,BSJPap/e,E6
AB_2018,BSJPap,BSJPap/e,E5
AB_2018,BSJPap,BSJPap/e,D6
AB_2018,BSJPap,BSJPap/e,D5
AB_2018,BSJPap,BSJPap/e,C6
AB_2018,BSJPap,BSJPap/e,C5
AB_2018,BSJPap,BSJPap/f,B7
AB_2018,BSJPap,BSJPap/f,B6
AB_2018,BSJPap,BSJPap/f,A7
AB_2018,BSJPap,BSJPap/f,A6
AB_2018,BSJPap,BSJPap/g,C7
AB_2018,BSJPap,BSJPap/g,C6
AB_2018,BSJPap,BSJPap/g,B7
AB_2018,BSJPap,BSJPap/g,B6
AB_2018,BSJPap,BSJPap/h,E7
AB_2018,BSJPap,BSJPap/h,E6
AB_2018,BSJPap,BSJPap/h,D7
AB_2018,BSJPap,BSJPap/h,D6
AB_2018,BSJPap,BSJPap/h,C7
Add_2021,BSJPap,BSJPap/Ro,A0
Add_2021,BSJPap,BSJPap/Ro,B0
AB_2018,BSJPku,BSJPku/a,B3
AB_2018,BSJPku,BSJPku/a,B2
AB_2018,BSJPku,BSJPku/a,B1
AB_2018,BSJPku,BSJPku/a,A3
AB_2018,BSJPku,BSJPku/a,A2
AB_2018,BSJPku,BSJPku/a,A1
AB_2018,BSJPku,BSJPku/b,D5
AB_2018,BSJPku,BSJPku/b,D4
AB_2018,BSJPku,BSJPku/b,D3
AB_2018,BSJPku,BSJPku/b,C5
AB_2018,BSJPku,BSJPku/b,C4
AB_2018,BSJPku,BSJPku/b,C3
AB_2018,BSJPku,BSJPku/b,B4
AB_2018,BSJPku,BSJPku/b,B3
AB_2018,BSJPku,BSJPku/c,C5
AB_2018,BSJPku,BSJPku/c,C4
AB_2018,BSJPku,BSJPku/c,B5
AB_2018,BSJPku,BSJPku/c,B4
AB_2018,BSJPku,BSJPku/c,A5
AB_2018,BSJPku,BSJPku/c,A4
AB_2018,BSJPku,BSJPku/d,C6
AB_2018,BSJPku,BSJPku/d,C5
AB_2018,BSJPku,BSJPku/d,B6
AB_2018,BSJPku,BSJPku/d,B5
AB_2018,BSJPku,BSJPku/d,A6
AB_2018,BSJPku,BSJPku/d,A5
AB_2018,BSJPku,BSJPku/e,E6
AB_2018,BSJPku,BSJPku/e,E5
AB_2018,BSJPku,BSJPku/e,D6
AB_2018,BSJPku,BSJPku/e,D5
AB_2018,BSJPku,BSJPku/e,C6
AB_2018,BSJPku,BSJPku/e,C5
AB_2018,BSJPku,BSJPku/f,B7
AB_2018,BSJPku,BSJPku/f,B6
AB_2018,BSJPku,BSJPku/f,A7
AB_2018,BSJPku,BSJPku/f,A6
AB_2018,BSJPku,BSJPku/g,D7
AB_2018,BSJPku,BSJPku/g,C7
AB_2018,BSJPku,BSJPku/g,C6
AB_2018,BSJPku,BSJPku/g,B7
AB_2018,BSJPku,BSJPku/g,B6
AB_2018,BSJPku,BSJPku/h,E7
AB_2018,BSJPku,BSJPku/h,E6
AB_2018,BSJPku,BSJPku/h,D7
AB_2018,BSJPku,BSJPku/h,D6
Add_2021,BSJPku,BSJPku/Ro,A0
Add_2021,BSJPku,BSJPku/Ro,B0
AB_2018,BSJPpa,BSJPpa/a,C3
AB_2018,BSJPpa,BSJPpa/a,C2
AB_2018,BSJPpa,BSJPpa/a,B3
AB_2018,BSJPpa,BSJPpa/a,B2
AB_2018,BSJPpa,BSJPpa/a,B1
AB_2018,BSJPpa,BSJPpa/a,A3
AB_2018,BSJPpa,BSJPpa/a,A2
AB_2018,BSJPpa,BSJPpa/b,D5
AB_2018,BSJPpa,BSJPpa/b,D4
AB_2018,BSJPpa,BSJPpa/b,D3
AB_2018,BSJPpa,BSJPpa/b,C5
AB_2018,BSJPpa,BSJPpa/b,C4
AB_2018,BSJPpa,BSJPpa/b,C3
AB_2018,BSJPpa,BSJPpa/b,B4
AB_2018,BSJPpa,BSJPpa/c,C4
AB_2018,BSJPpa,BSJPpa/c,B5
AB_2018,BSJPpa,BSJPpa/c,B4
AB_2018,BSJPpa,BSJPpa/c,B3
AB_2018,BSJPpa,BSJPpa/c,A5
AB_2018,BSJPpa,BSJPpa/c,A4
AB_2018,BSJPpa,BSJPpa/d,C6
AB_2018,BSJPpa,BSJPpa/d,C5
AB_2018,BSJPpa,BSJPpa/d,B6
AB_2018,BSJPpa,BSJPpa/d,B5
AB_2018,BSJPpa,BSJPpa/d,A6
AB_2018,BSJPpa,BSJPpa/d,A5
AB_2018,BSJPpa,BSJPpa/e,E6
AB_2018,BSJPpa,BSJPpa/e,E5
AB_2018,BSJPpa,BSJPpa/e,D6
AB_2018,BSJPpa,BSJPpa/e,D5
AB_2018,BSJPpa,BSJPpa/e,C6
AB_2018,BSJPpa,BSJPpa/e,C5
AB_2018,BSJPpa,BSJPpa/f,B7
AB_2018,BSJPpa,BSJPpa/f,B6
AB_2018,BSJPpa,BSJPpa/f,A7
AB_2018,BSJPpa,BSJPpa/f,A6
AB_2018,BSJPpa,BSJPpa/g,C7
AB_2018,BSJPpa,BSJPpa/g,C6
AB_2018,BSJPpa,BSJPpa/g,B7
AB_2018,BSJPpa,BSJPpa/g,B6
AB_2018,BSJPpa,BSJPpa/h,E7
AB_2018,BSJPpa,BSJPpa/h,E6
AB_2018,BSJPpa,BSJPpa/h,D7
AB_2018,BSJPpa,BSJPpa/h,D6
Add_2021,BSJPpa,BSJPpa/Ro,A0
Add_2021,BSJPpa,BSJPpa/Ro,B0
ABv12,BWBScmC,BWBScmC/a,B2
ABv12,BWBScmC,BWBScmC/a,B1
ABv12,BWBScmC,BWBScmC/a,A2
ABv12,BWBScmC,BWBScmC/a,A1
ABv12,BWBScmC,BWBScmC/b,C3
ABv12,BWBScmC,BWBScmC/b,C2
ABv12,BWBScmC,BWBScmC/b,B3
ABv12,BWBScmC,BWBScmC/b,B2
ABv12,BWBScmC,BWBScmC/c,B5
ABv12,BWBScmC,BWBScmC/c,B4
ABv12,BWBScmC,BWBScmC/c,B3
ABv12,BWBScmC,BWBScmC/c,A4
ABv12,BWBScmC,BWBScmC/c,A3
ABv12,BWBScmC,BWBScmC/d,D4
ABv12,BWBScmC,BWBScmC/d,C5
ABv12,BWBScmC,BWBScmC/d,C4
ABv12,BWBScmC,BWBScmC/d,C3
ABv12,BWBScmC,BWBScmC/d,B4
ABv12,BWBScmC,BWBScmC/e,D6
ABv12,BWBScmC,BWBScmC/e,D5
ABv12,BWBScmC,BWBScmC/e,D4
ABv12,BWBScmC,BWBScmC/e,C5
ABv12,BWBScmC,BWBScmC/f,E6
ABv12,BWBScmC,BWBScmC/f,E5
ABv12,BWBScmC,BWBScmC/f,D6
ABv12,BWBScmC,BWBScmC/f,D5
ABv12,BWBScmC,BWBScmC/g,C6
ABv12,BWBScmC,BWBScmC/g,C5
ABv12,BWBScmC,BWBScmC/g,B6
ABv12,BWBScmC,BWBScmC/g,B5
ABv12,BWBScmC,BWBScmC/g,A6
ABv12,BWBScmC,BWBScmC/g,A5
ABv12,BWBScmC,BWBScmC/h,D6
ABv12,BWBScmC,BWBScmC/h,D5
ABv12,BWBScmC,BWBScmC/h,C6
ABv12,BWBScmC,BWBScmC/h,C5
ABv12,BWBScmC,BWBScmC/i,B7
ABv12,BWBScmC,BWBScmC/i,B6
ABv12,BWBScmC,BWBScmC/i,A7
ABv12,BWBScmC,BWBScmC/i,A6
ABv12,BWBScmC,BWBScmC/j,C7
ABv12,BWBScmC,BWBScmC/j,C6
ABv12,BWBScmC,BWBScmC/j,B7
ABv12,BWBScmC,BWBScmC/j,B6
ABv12,BWBScmC,BWBScmC/k,E7
ABv12,BWBScmC,BWBScmC/k,D7
ABv12,BWBScmC,BWBScmC/k,D6
ABv12,BWBScmC,BWBScmC/k,C7
Add_2021,BWBScmC,BWBScmC/Ro,A0
Add_2021,BWBScmC,BWBScmC/Ro,B0
ABv12,BWBScmE,BWBScmE/a,B2
ABv12,BWBScmE,BWBScmE/a,B1
ABv12,BWBScmE,BWBScmE/a,A2
ABv12,BWBScmE,BWBScmE/a,A1
ABv12,BWBScmE,BWBScmE/b,C3
ABv12,BWBScmE,BWBScmE/b,C2
ABv12,BWBScmE,BWBScmE/b,B3
ABv12,BWBScmE,BWBScmE/b,B2
ABv12,BWBScmE,BWBScmE/c,B5
ABv12,BWBScmE,BWBScmE/c,B4
ABv12,BWBScmE,BWBScmE/c,B3
ABv12,BWBScmE,BWBScmE/c,A4
ABv12,BWBScmE,BWBScmE/c,A3
ABv12,BWBScmE,BWBScmE/d,D4
ABv12,BWBScmE,BWBScmE/d,C5
ABv12,BWBScmE,BWBScmE/d,C4
ABv12,BWBScmE,BWBScmE/d,C3
ABv12,BWBScmE,BWBScmE/d,B4
ABv12,BWBScmE,BWBScmE/e,D6
ABv12,BWBScmE,BWBScmE/e,D5
ABv12,BWBScmE,BWBScmE/e,D4
ABv12,BWBScmE,BWBScmE/e,C5
ABv12,BWBScmE,BWBScmE/f,E6
ABv12,BWBScmE,BWBScmE/f,E5
ABv12,BWBScmE,BWBScmE/f,D6
ABv12,BWBScmE,BWBScmE/f,D5
ABv12,BWBScmE,BWBScmE/g,C6
ABv12,BWBScmE,BWBScmE/g,C5
ABv12,BWBScmE,BWBScmE/g,B6
ABv12,BWBScmE,BWBScmE/g,B5
ABv12,BWBScmE,BWBScmE/g,A6
ABv12,BWBScmE,BWBScmE/g,A5
ABv12,BWBScmE,BWBScmE/h,D6
ABv12,BWBScmE,BWBScmE/h,D5
ABv12,BWBScmE,BWBScmE/h,C6
ABv12,BWBScmE,BWBScmE/h,C5
ABv12,BWBScmE,BWBScmE/i,B7
ABv12,BWBScmE,BWBScmE/i,B6
ABv12,BWBScmE,BWBScmE/i,A7
ABv12,BWBScmE,BWBScmE/i,A6
ABv12,BWBScmE,BWBScmE/j,C7
ABv12,BWBScmE,BWBScmE/j,C6
ABv12,BWBScmE,BWBScmE/j,B7
ABv12,BWBScmE,BWBScmE/j,B6
ABv12,BWBScmE,BWBScmE/k,E7
ABv12,BWBScmE,BWBScmE/k,D7
ABv12,BWBScmE,BWBScmE/k,D6
ABv12,BWBScmE,BWBScmE/k,C7
Add_2021,BWBScmE,BWBScmE/Ro,A0
Add_2021,BWBScmE,BWBScmE/Ro,B0
ABv12,BWBScmNW,BWBScmNW/a,B2
ABv12,BWBScmNW,BWBScmNW/a,B1
ABv12,BWBScmNW,BWBScmNW/a,A2
ABv12,BWBScmNW,BWBScmNW/a,A1
ABv12,BWBScmNW,BWBScmNW/b,C3
ABv12,BWBScmNW,BWBScmNW/b,C2
ABv12,BWBScmNW,BWBScmNW/b,B3
ABv12,BWBScmNW,BWBScmNW/b,B2
ABv12,BWBScmNW,BWBScmNW/c,B5
ABv12,BWBScmNW,BWBScmNW/c,B4
ABv12,BWBScmNW,BWBScmNW/c,B3
ABv12,BWBScmNW,BWBScmNW/c,A4
ABv12,BWBScmNW,BWBScmNW/c,A3
ABv12,BWBScmNW,BWBScmNW/d,D4
ABv12,BWBScmNW,BWBScmNW/d,C5
ABv12,BWBScmNW,BWBScmNW/d,C4
ABv12,BWBScmNW,BWBScmNW/d,C3
ABv12,BWBScmNW,BWBScmNW/d,B4
ABv12,BWBScmNW,BWBScmNW/e,D6
ABv12,BWBScmNW,BWBScmNW/e,D5
ABv12,BWBScmNW,BWBScmNW/e,D4
ABv12,BWBScmNW,BWBScmNW/e,C5
ABv12,BWBScmNW,BWBScmNW/f,E6
ABv12,BWBScmNW,BWBScmNW/f,E5
ABv12,BWBScmNW,BWBScmNW/f,D6
ABv12,BWBScmNW,BWBScmNW/f,D5
ABv12,BWBScmNW,BWBScmNW/g,C6
ABv12,BWBScmNW,BWBScmNW/g,C5
ABv12,BWBScmNW,BWBScmNW/g,B6
ABv12,BWBScmNW,BWBScmNW/g,B5
ABv12,BWBScmNW,BWBScmNW/g,A6
ABv12,BWBScmNW,BWBScmNW/g,A5
ABv12,BWBScmNW,BWBScmNW/h,D6
ABv12,BWBScmNW,BWBScmNW/h,D5
ABv12,BWBScmNW,BWBScmNW/h,C6
ABv12,BWBScmNW,BWBScmNW/h,C5
ABv12,BWBScmNW,BWBScmNW/i,B7
ABv12,BWBScmNW,BWBScmNW/i,B6
ABv12,BWBScmNW,BWBScmNW/i,A7
ABv12,BWBScmNW,BWBScmNW/i,A6
ABv12,BWBScmNW,BWBScmNW/j,C7
ABv12,BWBScmNW,BWBScmNW/j,C6
ABv12,BWBScmNW,BWBScmNW/j,B7
ABv12,BWBScmNW,BWBScmNW/j,B6
ABv12,BWBScmNW,BWBScmNW/k,E7
ABv12,BWBScmNW,BWBScmNW/k,D7
ABv12,BWBScmNW,BWBScmNW/k,D6
ABv12,BWBScmNW,BWBScmNW/k,C7
Add_2021,BWBScmNW,BWBScmNW/Ro,A0
Add_2021,BWBScmNW,BWBScmNW/Ro,B0
ABv12,BWBScmW,BWBScmW/a,B2
ABv12,BWBScmW,BWBScmW/a,B1
ABv12,BWBScmW,BWBScmW/a,A2
ABv12,BWBScmW,BWBScmW/a,A1
ABv12,BWBScmW,BWBScmW/b,C3
ABv12,BWBScmW,BWBScmW/b,C2
ABv12,BWBScmW,BWBScmW/b,B3
ABv12,BWBScmW,BWBScmW/b,B2
ABv12,BWBScmW,BWBScmW/c,B5
ABv12,BWBScmW,BWBScmW/c,B4
ABv12,BWBScmW,BWBScmW/c,B3
ABv12,BWBScmW,BWBScmW/c,A4
ABv12,BWBScmW,BWBScmW/c,A3
ABv12,BWBScmW,BWBScmW/d,D4
ABv12,BWBScmW,BWBScmW/d,C5
ABv12,BWBScmW,BWBScmW/d,C4
ABv12,BWBScmW,BWBScmW/d,C3
ABv12,BWBScmW,BWBScmW/d,B4
ABv12,BWBScmW,BWBScmW/e,D6
ABv12,BWBScmW,BWBScmW/e,D5
ABv12,BWBScmW,BWBScmW/e,D4
ABv12,BWBScmW,BWBScmW/e,C5
ABv12,BWBScmW,BWBScmW/f,E6
ABv12,BWBScmW,BWBScmW/f,E5
ABv12,BWBScmW,BWBScmW/f,D6
ABv12,BWBScmW,BWBScmW/f,D5
ABv12,BWBScmW,BWBScmW/g,C6
ABv12,BWBScmW,BWBScmW/g,C5
ABv12,BWBScmW,BWBScmW/g,B6
ABv12,BWBScmW,BWBScmW/g,B5
ABv12,BWBScmW,BWBScmW/g,A6
ABv12,BWBScmW,BWBScmW/g,A5
ABv12,BWBScmW,BWBScmW/h,D6
ABv12,BWBScmW,BWBScmW/h,D5
ABv12,BWBScmW,BWBScmW/h,C6
ABv12,BWBScmW,BWBScmW/h,C5
ABv12,BWBScmW,BWBScmW/i,B7
ABv12,BWBScmW,BWBScmW/i,B6
ABv12,BWBScmW,BWBScmW/i,A7
ABv12,BWBScmW,BWBScmW/i,A6
ABv12,BWBScmW,BWBScmW/j,C7
ABv12,BWBScmW,BWBScmW/j,C6
ABv12,BWBScmW,BWBScmW/j,B7
ABv12,BWBScmW,BWBScmW/j,B6
ABv12,BWBScmW,BWBScmW/k,E7
ABv12,BWBScmW,BWBScmW/k,D7
ABv12,BWBScmW,BWBScmW/k,D6
ABv12,BWBScmW,BWBScmW/k,C7
Add_2021,BWBScmW,BWBScmW/Ro,A0
Add_2021,BWBScmW,BWBScmW/Ro,B0
BECv10,BWBSdk,BWBSdk/101,D4
BECv10,BWBSdk,BWBSdk/101,D3
BECv10,BWBSdk,BWBSdk/101,C5
BECv10,BWBSdk,BWBSdk/101,C4
BECv10,BWBSdk,BWBSdk/101,C3
BECv10,BWBSdk,BWBSdk/101a,D4
BECv10,BWBSdk,BWBSdk/101a,D3
BECv10,BWBSdk,BWBSdk/101a,C4
BECv10,BWBSdk,BWBSdk/101a,C3
BECv10,BWBSdk,BWBSdk/101b,C5
BECv10,BWBSdk,BWBSdk/102,C2
BECv10,BWBSdk,BWBSdk/102,B2
BECv10,BWBSdk,BWBSdk/102,B1
BECv10,BWBSdk,BWBSdk/102,A2
BECv10,BWBSdk,BWBSdk/102,A1
BECv10,BWBSdk,BWBSdk/103,D3
BECv10,BWBSdk,BWBSdk/103,C3
BECv10,BWBSdk,BWBSdk/103,B3
BECv10,BWBSdk,BWBSdk/104,B6
BECv10,BWBSdk,BWBSdk/104,B5
BECv10,BWBSdk,BWBSdk/104,B4
BECv10,BWBSdk,BWBSdk/104,B3
BECv10,BWBSdk,BWBSdk/104,A6
BECv10,BWBSdk,BWBSdk/104,A5
BECv10,BWBSdk,BWBSdk/104,A4
BECv10,BWBSdk,BWBSdk/104,A3
BECv10,BWBSdk,BWBSdk/104a,B4
BECv10,BWBSdk,BWBSdk/104a,B3
BECv10,BWBSdk,BWBSdk/104a,A4
BECv10,BWBSdk,BWBSdk/104a,A3
BECv10,BWBSdk,BWBSdk/104b,B6
BECv10,BWBSdk,BWBSdk/104b,B5
BECv10,BWBSdk,BWBSdk/104b,A6
BECv10,BWBSdk,BWBSdk/104b,A5
BECv10,BWBSdk,BWBSdk/110,D6
BECv10,BWBSdk,BWBSdk/110,D5
BECv10,BWBSdk,BWBSdk/110,C6
BECv10,BWBSdk,BWBSdk/111,E6
BECv10,BWBSdk,BWBSdk/111,E5
BECv10,BWBSdk,BWBSdk/112,E6
BECv10,BWBSdk,BWBSdk/112,E5
BECv10,BWBSdk,BWBSdk/Gb,C1
BECv10,BWBSdk,BWBSdk/Gb,C0
BECv10,BWBSdk,BWBSdk/Gb,B1
BECv10,BWBSdk,BWBSdk/Gb,B0
BECv10,BWBSdk,BWBSdk/Gg,E1
BECv10,BWBSdk,BWBSdk/Gg,D1
BECv10,BWBSdk,BWBSdk/Gg,D0
Add_2021,BWBSdk,BWBSdk/Ro,A0
Add_2021,BWBSdk,BWBSdk/Ro,B0
ABv12,BWBSdmN,BWBSdmN/a,B2
ABv12,BWBSdmN,BWBSdmN/a,B1
ABv12,BWBSdmN,BWBSdmN/a,A2
ABv12,BWBSdmN,BWBSdmN/a,A1
ABv12,BWBSdmN,BWBSdmN/b,C3
ABv12,BWBSdmN,BWBSdmN/b,C2
ABv12,BWBSdmN,BWBSdmN/b,B3
ABv12,BWBSdmN,BWBSdmN/b,B2
ABv12,BWBSdmN,BWBSdmN/c,B5
ABv12,BWBSdmN,BWBSdmN/c,B4
ABv12,BWBSdmN,BWBSdmN/c,B3
ABv12,BWBSdmN,BWBSdmN/c,A4
ABv12,BWBSdmN,BWBSdmN/c,A3
ABv12,BWBSdmN,BWBSdmN/d,D4
ABv12,BWBSdmN,BWBSdmN/d,C5
ABv12,BWBSdmN,BWBSdmN/d,C4
ABv12,BWBSdmN,BWBSdmN/d,C3
ABv12,BWBSdmN,BWBSdmN/d,B4
ABv12,BWBSdmN,BWBSdmN/e,D5
ABv12,BWBSdmN,BWBSdmN/e,D4
ABv12,BWBSdmN,BWBSdmN/e,C5
ABv12,BWBSdmN,BWBSdmN/f,E6
ABv12,BWBSdmN,BWBSdmN/f,E5
ABv12,BWBSdmN,BWBSdmN/f,D6
ABv12,BWBSdmN,BWBSdmN/f,D5
ABv12,BWBSdmN,BWBSdmN/g,C6
ABv12,BWBSdmN,BWBSdmN/g,C5
ABv12,BWBSdmN,BWBSdmN/g,B6
ABv12,BWBSdmN,BWBSdmN/g,B5
ABv12,BWBSdmN,BWBSdmN/g,A6
ABv12,BWBSdmN,BWBSdmN/g,A5
ABv12,BWBSdmN,BWBSdmN/h,D6
ABv12,BWBSdmN,BWBSdmN/h,D5
ABv12,BWBSdmN,BWBSdmN/h,C6
ABv12,BWBSdmN,BWBSdmN/h,C5
ABv12,BWBSdmN,BWBSdmN/i,B7
ABv12,BWBSdmN,BWBSdmN/i,B6
ABv12,BWBSdmN,BWBSdmN/i,A7
ABv12,BWBSdmN,BWBSdmN/i,A6
ABv12,BWBSdmN,BWBSdmN/j,C7
ABv12,BWBSdmN,BWBSdmN/j,C6
ABv12,BWBSdmN,BWBSdmN/j,B7
ABv12,BWBSdmN,BWBSdmN/j,B6
ABv12,BWBSdmN,BWBSdmN/k,E7
ABv12,BWBSdmN,BWBSdmN/k,D7
ABv12,BWBSdmN,BWBSdmN/k,D6
ABv12,BWBSdmN,BWBSdmN/k,C7
Add_2021,BWBSdmN,BWBSdmN/Ro,A0
Add_2021,BWBSdmN,BWBSdmN/Ro,B0
ABv12,BWBSdmS,BWBSdmS/a,B2
ABv12,BWBSdmS,BWBSdmS/a,B1
ABv12,BWBSdmS,BWBSdmS/a,A2
ABv12,BWBSdmS,BWBSdmS/a,A1
ABv12,BWBSdmS,BWBSdmS/b,C3
ABv12,BWBSdmS,BWBSdmS/b,C2
ABv12,BWBSdmS,BWBSdmS/b,B3
ABv12,BWBSdmS,BWBSdmS/b,B2
ABv12,BWBSdmS,BWBSdmS/c,B5
ABv12,BWBSdmS,BWBSdmS/c,B4
ABv12,BWBSdmS,BWBSdmS/c,B3
ABv12,BWBSdmS,BWBSdmS/c,A4
ABv12,BWBSdmS,BWBSdmS/c,A3
ABv12,BWBSdmS,BWBSdmS/d,D4
ABv12,BWBSdmS,BWBSdmS/d,C5
ABv12,BWBSdmS,BWBSdmS/d,C4
ABv12,BWBSdmS,BWBSdmS/d,C3
ABv12,BWBSdmS,BWBSdmS/d,B4
ABv12,BWBSdmS,BWBSdmS/e,D5
ABv12,BWBSdmS,BWBSdmS/e,D4
ABv12,BWBSdmS,BWBSdmS/e,C5
ABv12,BWBSdmS,BWBSdmS/f,E6
ABv12,BWBSdmS,BWBSdmS/f,E5
ABv12,BWBSdmS,BWBSdmS/f,D6
ABv12,BWBSdmS,BWBSdmS/f,D5
ABv12,BWBSdmS,BWBSdmS/g,C6
ABv12,BWBSdmS,BWBSdmS/g,C5
ABv12,BWBSdmS,BWBSdmS/g,B6
ABv12,BWBSdmS,BWBSdmS/g,B5
ABv12,BWBSdmS,BWBSdmS/g,A6
ABv12,BWBSdmS,BWBSdmS/g,A5
ABv12,BWBSdmS,BWBSdmS/h,D6
ABv12,BWBSdmS,BWBSdmS/h,D5
ABv12,BWBSdmS,BWBSdmS/h,C6
ABv12,BWBSdmS,BWBSdmS/h,C5
ABv12,BWBSdmS,BWBSdmS/i,B7
ABv12,BWBSdmS,BWBSdmS/i,B6
ABv12,BWBSdmS,BWBSdmS/i,A7
ABv12,BWBSdmS,BWBSdmS/i,A6
ABv12,BWBSdmS,BWBSdmS/j,C7
ABv12,BWBSdmS,BWBSdmS/j,C6
ABv12,BWBSdmS,BWBSdmS/j,B7
ABv12,BWBSdmS,BWBSdmS/j,B6
ABv12,BWBSdmS,BWBSdmS/k,E7
ABv12,BWBSdmS,BWBSdmS/k,D7
ABv12,BWBSdmS,BWBSdmS/k,D6
ABv12,BWBSdmS,BWBSdmS/k,C7
Add_2021,BWBSdmS,BWBSdmS/Ro,A0
Add_2021,BWBSdmS,BWBSdmS/Ro,B0
ABv12,BWBSlbE,BWBSlbE/a,C2
ABv12,BWBSlbE,BWBSlbE/a,B3
ABv12,BWBSlbE,BWBSlbE/a,B2
ABv12,BWBSlbE,BWBSlbE/a,B1
ABv12,BWBSlbE,BWBSlbE/a,A2
ABv12,BWBSlbE,BWBSlbE/b,C4
ABv12,BWBSlbE,BWBSlbE/b,C3
ABv12,BWBSlbE,BWBSlbE/b,C2
ABv12,BWBSlbE,BWBSlbE/b,B3
ABv12,BWBSlbE,BWBSlbE/c,C5
ABv12,BWBSlbE,BWBSlbE/c,C4
ABv12,BWBSlbE,BWBSlbE/c,C3
ABv12,BWBSlbE,BWBSlbE/c,B5
ABv12,BWBSlbE,BWBSlbE/c,B4
ABv12,BWBSlbE,BWBSlbE/c,B3
ABv12,BWBSlbE,BWBSlbE/c,A4
ABv12,BWBSlbE,BWBSlbE/d,D5
ABv12,BWBSlbE,BWBSlbE/d,D4
ABv12,BWBSlbE,BWBSlbE/d,C5
ABv12,BWBSlbE,BWBSlbE/d,C4
ABv12,BWBSlbE,BWBSlbE/d,C3
ABv12,BWBSlbE,BWBSlbE/e,E6
ABv12,BWBSlbE,BWBSlbE/e,E5
ABv12,BWBSlbE,BWBSlbE/e,D6
ABv12,BWBSlbE,BWBSlbE/e,D5
ABv12,BWBSlbE,BWBSlbE/f,E6
ABv12,BWBSlbE,BWBSlbE/f,D7
ABv12,BWBSlbE,BWBSlbE/f,D6
ABv12,BWBSlbE,BWBSlbE/f,D5
ABv12,BWBSlbE,BWBSlbE/f,C7
ABv12,BWBSlbE,BWBSlbE/f,C6
ABv12,BWBSlbE,BWBSlbE/g,C6
ABv12,BWBSlbE,BWBSlbE/g,C5
ABv12,BWBSlbE,BWBSlbE/g,B6
ABv12,BWBSlbE,BWBSlbE/g,B5
ABv12,BWBSlbE,BWBSlbE/h,B7
ABv12,BWBSlbE,BWBSlbE/h,B6
ABv12,BWBSlbE,BWBSlbE/h,A7
ABv12,BWBSlbE,BWBSlbE/h,A6
ABv12,BWBSlbE,BWBSlbE/i,C7
ABv12,BWBSlbE,BWBSlbE/i,B7
ABv12,BWBSlbE,BWBSlbE/j,E7
ABv12,BWBSlbE,BWBSlbE/j,D7
ABv12,BWBSlbE,BWBSlbE/j,C7
Add_2021,BWBSlbE,BWBSlbE/Ro,A0
Add_2021,BWBSlbE,BWBSlbE/Ro,B0
